Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1961","1961","kg","255040.1","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1962","1962","kg","262326.96","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1963","1963","kg","276900.68","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1964","1964","kg","291474.4","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1965","1965","kg","306048.12","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1966","1966","kg","320621.84","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1967","1967","kg","335195.56","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1968","1968","kg","349769.28","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1969","1969","kg","376001.976","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1970","1970","kg","360699.57","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1971","1971","kg","371629.86","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1972","1972","kg","378916.72","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1973","1973","kg","386203.58","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1974","1974","kg","400777.3","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1975","1975","kg","408064.16","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1976","1976","kg","422637.88","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1977","1977","kg","437211.6","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1978","1978","kg","442312.402","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1979","1979","kg","442676.745","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1980","1980","kg","443041.088","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1981","1981","kg","443405.431","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1982","1982","kg","444498.46","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1983","1983","kg","495506.48","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1984","1984","kg","564294.4384","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1985","1985","kg","575661.94","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1986","1986","kg","590235.66","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1987","1987","kg","575661.94","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1988","1988","kg","582948.8","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1989","1989","kg","604809.38","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1990","1990","kg","619383.1","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1991","1991","kg","582948.8","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1992","1992","kg","546514.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1993","1993","kg","528078.7442","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1994","1994","kg","555623.075","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1995","1995","kg","573985.9622","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1996","1996","kg","579742.5816","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1997","1997","kg","576827.8376","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1998","1998","kg","582584.457","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","1999","1999","kg","591328.689","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2000","2000","kg","522832.205","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2001","2001","kg","596883.462378","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2002","2002","kg","616872.77673","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2003","2003","kg","652242.466484","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2004","2004","kg","869772.725948","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2005","2005","kg","678631.101288","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2006","2006","kg","770876.9194","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2007","2007","kg","2300091.529512","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2008","2008","kg","2588545.526042","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2009","2009","kg","2165006.990146","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2010","2010","kg","2208355.7916","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2011","2011","kg","2252514.1632","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2012","2012","kg","2087490.102152","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2013","2013","kg","2112638.513384","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2014","2014","kg","2028360.876682","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2015","2015","kg","2229662.57024","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2016","2016","kg","2348258.402798","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2017","2017","kg","2432905.483302","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2018","2018","kg","2385313.54327","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2019","2019","kg","3440782.4234","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","02121.01","Camels","2020","2020","kg","3402773.432954","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1961","1961","kg","51008.02","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1962","1962","kg","52465.392","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1963","1963","kg","55380.136","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1964","1964","kg","58294.88","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1965","1965","kg","61209.624","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1966","1966","kg","64124.368","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1967","1967","kg","67039.112","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1968","1968","kg","69953.856","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1969","1969","kg","75200.3952","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1970","1970","kg","72139.914","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1971","1971","kg","74325.972","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1972","1972","kg","75783.344","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1973","1973","kg","77240.716","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1974","1974","kg","80155.46","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1975","1975","kg","81612.832","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1976","1976","kg","84527.576","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1977","1977","kg","87442.32","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1978","1978","kg","88462.4804","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1979","1979","kg","88535.349","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1980","1980","kg","88608.2176","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1981","1981","kg","88681.0862","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1982","1982","kg","88899.692","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1983","1983","kg","99101.296","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1984","1984","kg","112858.88768","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1985","1985","kg","115132.388","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1986","1986","kg","118047.132","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1987","1987","kg","115132.388","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1988","1988","kg","116589.76","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1989","1989","kg","120961.876","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1990","1990","kg","123876.62","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1991","1991","kg","116589.76","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1992","1992","kg","109302.9","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1993","1993","kg","105615.74884","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1994","1994","kg","111124.615","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1995","1995","kg","114797.19244","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1996","1996","kg","115948.51632","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1997","1997","kg","115365.56752","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1998","1998","kg","116516.8914","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","1999","1999","kg","118265.7378","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2000","2000","kg","104566.441","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2001","2001","kg","119376.692476","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2002","2002","kg","123374.555346","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2003","2003","kg","130448.493297","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2004","2004","kg","173954.54519","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2005","2005","kg","135726.220258","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2006","2006","kg","154175.38388","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2007","2007","kg","460018.305902","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2008","2008","kg","517709.105208","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2009","2009","kg","433001.398029","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2010","2010","kg","441671.15832","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2011","2011","kg","450502.83264","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2012","2012","kg","417498.02043","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2013","2013","kg","422527.702677","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2014","2014","kg","405672.175336","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2015","2015","kg","445932.514048","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2016","2016","kg","469651.68056","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2017","2017","kg","486581.09666","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2018","2018","kg","477062.708654","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2019","2019","kg","688156.48468","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723811","Manure applied to soils that volatilises (N content)","02121.01","Camels","2020","2020","kg","680554.686591","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1961","1961","kg","76512.03","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1962","1962","kg","78698.088","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1963","1963","kg","83070.204","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1964","1964","kg","87442.32","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1965","1965","kg","91814.436","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1966","1966","kg","96186.552","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1967","1967","kg","100558.668","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1968","1968","kg","104930.784","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1969","1969","kg","112800.5928","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1970","1970","kg","108209.871","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1971","1971","kg","111488.958","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1972","1972","kg","113675.016","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1973","1973","kg","115861.074","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1974","1974","kg","120233.19","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1975","1975","kg","122419.248","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1976","1976","kg","126791.364","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1977","1977","kg","131163.48","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1978","1978","kg","132693.7206","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1979","1979","kg","132803.0235","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1980","1980","kg","132912.3264","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1981","1981","kg","133021.6293","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1982","1982","kg","133349.538","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1983","1983","kg","148651.944","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1984","1984","kg","169288.33152","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1985","1985","kg","172698.582","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1986","1986","kg","177070.698","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1987","1987","kg","172698.582","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1988","1988","kg","174884.64","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1989","1989","kg","181442.814","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1990","1990","kg","185814.93","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1991","1991","kg","174884.64","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1992","1992","kg","163954.35","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1993","1993","kg","158423.62326","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1994","1994","kg","166686.9225","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1995","1995","kg","172195.78866","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1996","1996","kg","173922.77448","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1997","1997","kg","173048.35128","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1998","1998","kg","174775.3371","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","1999","1999","kg","177398.6067","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2000","2000","kg","156849.6615","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2001","2001","kg","179065.038713","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2002","2002","kg","185061.833019","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2003","2003","kg","195672.739945","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2004","2004","kg","260931.817784","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2005","2005","kg","203589.330386","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2006","2006","kg","231263.07582","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2007","2007","kg","690027.458854","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2008","2008","kg","776563.657813","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2009","2009","kg","649502.097044","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2010","2010","kg","662506.73748","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2011","2011","kg","675754.24896","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2012","2012","kg","626247.030646","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2013","2013","kg","633791.554015","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2014","2014","kg","608508.263005","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2015","2015","kg","668898.771072","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2016","2016","kg","704477.520839","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2017","2017","kg","729871.644991","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2018","2018","kg","715594.062981","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2019","2019","kg","1032234.72702","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","723812","Manure applied to soils that leaches (N content)","02121.01","Camels","2020","2020","kg","1020832.029886","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1961","1961","kg","7783687.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1962","1962","kg","8043143.75","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1963","1963","kg","7783687.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1964","1964","kg","8302600","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1965","1965","kg","8821512.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1966","1966","kg","8925295","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1967","1967","kg","8370058.625","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1968","1968","kg","8946051.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1969","1969","kg","9236642.5","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1970","1970","kg","9459774.875","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1971","1971","kg","10378250","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1972","1972","kg","10949053.75","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1973","1973","kg","10378250","E","Estimated value"
"EMN","Livestock Manure","404","Kenya","72381","Manure applied to soils (N content)","F0960","Cattle, dairy","1974","1974","kg","9584313.875","E","Estimated value"
