Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1962","1962","kg/ha","6.7268","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1963","1963","kg/ha","6.9958","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1964","1964","kg/ha","7.2001","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1965","1965","kg/ha","7.2027","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1966","1966","kg/ha","7.1965","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1967","1967","kg/ha","7.6593","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1968","1968","kg/ha","8.1888","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1969","1969","kg/ha","8.5143","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1970","1970","kg/ha","8.617","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1971","1971","kg/ha","8.6635","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1972","1972","kg/ha","8.9658","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1973","1973","kg/ha","9.6117","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1974","1974","kg/ha","10.034","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1975","1975","kg/ha","9.3459","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1976","1976","kg/ha","10.1066","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1977","1977","kg/ha","10.5953","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1978","1978","kg/ha","10.5888","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1979","1979","kg/ha","11.4751","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1980","1980","kg/ha","11.1876","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1981","1981","kg/ha","11.6641","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1982","1982","kg/ha","12.9033","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1983","1983","kg/ha","12.6526","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1984","1984","kg/ha","10.9597","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1985","1985","kg/ha","11.1128","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1986","1986","kg/ha","11.932","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1987","1987","kg/ha","11.0003","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1988","1988","kg/ha","11.3761","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1989","1989","kg/ha","11.5359","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1990","1990","kg/ha","11.8126","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1991","1991","kg/ha","12.2278","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1992","1992","kg/ha","12.2754","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1993","1993","kg/ha","11.826","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1994","1994","kg/ha","11.6276","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1995","1995","kg/ha","11.6809","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1996","1996","kg/ha","12.0014","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1997","1997","kg/ha","12.6463","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1998","1998","kg/ha","13.6357","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","1999","1999","kg/ha","13.651","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2000","2000","kg/ha","12.8594","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2001","2001","kg/ha","14.2732","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2002","2002","kg/ha","14.5868","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2003","2003","kg/ha","14.893","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2004","2004","kg/ha","13.9586","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2005","2005","kg/ha","16.9464","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2006","2006","kg/ha","17.6446","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2007","2007","kg/ha","17.1666","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2008","2008","kg/ha","17.352","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2009","2009","kg/ha","16.7895","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2010","2010","kg/ha","18.7827","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2011","2011","kg/ha","16.9786","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2012","2012","kg/ha","19.3262","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2013","2013","kg/ha","19.8286","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2014","2014","kg/ha","19.3329","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2015","2015","kg/ha","20.2547","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2016","2016","kg/ha","18.2727","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2017","2017","kg/ha","17.9842","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2018","2018","kg/ha","20.3303","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2019","2019","kg/ha","20.1369","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5077","Crop Removal","2020","2020","kg/ha","21.8483","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1961","1961","kg/ha","6.7623","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1962","1962","kg/ha","6.7814","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1963","1963","kg/ha","6.9332","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1964","1964","kg/ha","6.9177","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1965","1965","kg/ha","6.9928","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1966","1966","kg/ha","7.0999","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1967","1967","kg/ha","7.0844","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1968","1968","kg/ha","7.5066","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1969","1969","kg/ha","7.7693","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1970","1970","kg/ha","7.9873","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1971","1971","kg/ha","8.3546","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1972","1972","kg/ha","9.002","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1973","1973","kg/ha","9.2192","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1974","1974","kg/ha","9.4231","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1975","1975","kg/ha","9.421","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1976","1976","kg/ha","9.2941","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1977","1977","kg/ha","9.3993","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1978","1978","kg/ha","9.5038","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1979","1979","kg/ha","8.8568","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1980","1980","kg/ha","6.3715","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1981","1981","kg/ha","8.3133","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1982","1982","kg/ha","9.7248","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1983","1983","kg/ha","10.6594","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1984","1984","kg/ha","7.5519","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1985","1985","kg/ha","7.4855","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1986","1986","kg/ha","9.4513","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1987","1987","kg/ha","8.3304","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1988","1988","kg/ha","9.3358","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1989","1989","kg/ha","11.5421","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1990","1990","kg/ha","11.9087","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1991","1991","kg/ha","10.9316","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1992","1992","kg/ha","11.9263","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1993","1993","kg/ha","10.5674","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1994","1994","kg/ha","10.8689","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1995","1995","kg/ha","10.9378","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1996","1996","kg/ha","6.8646","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1997","1997","kg/ha","6.7509","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1998","1998","kg/ha","7.3878","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","1999","1999","kg/ha","8.7659","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2000","2000","kg/ha","8.4146","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2001","2001","kg/ha","8.0648","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2002","2002","kg/ha","9.8338","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2003","2003","kg/ha","9.5238","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2004","2004","kg/ha","8.3938","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2005","2005","kg/ha","8.9733","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2006","2006","kg/ha","10.314","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2007","2007","kg/ha","8.8016","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2008","2008","kg/ha","7.3138","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2009","2009","kg/ha","7.643","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2010","2010","kg/ha","8.2092","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2011","2011","kg/ha","9.1234","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2012","2012","kg/ha","12.3867","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2013","2013","kg/ha","13.5903","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2014","2014","kg/ha","15.1821","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2015","2015","kg/ha","14.6078","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2016","2016","kg/ha","12.5833","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2017","2017","kg/ha","11.4712","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2018","2018","kg/ha","11.8664","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2019","2019","kg/ha","11.8341","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5078","Biological Fixation","2020","2020","kg/ha","12.3192","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1961","1961","kg/ha","0.8757","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1962","1962","kg/ha","0.8997","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1963","1963","kg/ha","0.967","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1964","1964","kg/ha","1.0968","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1965","1965","kg/ha","1.1939","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1966","1966","kg/ha","1.1751","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1967","1967","kg/ha","1.1794","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1968","1968","kg/ha","1.1524","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1969","1969","kg/ha","1.3023","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1970","1970","kg/ha","1.475","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1971","1971","kg/ha","1.4403","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1972","1972","kg/ha","1.4767","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1973","1973","kg/ha","1.5028","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1974","1974","kg/ha","1.4473","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1975","1975","kg/ha","1.4476","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1976","1976","kg/ha","1.4401","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1977","1977","kg/ha","1.5641","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1978","1978","kg/ha","1.6285","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1979","1979","kg/ha","1.5933","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1980","1980","kg/ha","1.648","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1981","1981","kg/ha","1.8783","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1982","1982","kg/ha","1.8159","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1983","1983","kg/ha","2.0126","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1984","1984","kg/ha","2.1745","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1985","1985","kg/ha","2.1209","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1986","1986","kg/ha","2.1931","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1987","1987","kg/ha","2.2819","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1988","1988","kg/ha","2.4537","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1989","1989","kg/ha","2.1949","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1990","1990","kg/ha","2.3511","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1991","1991","kg/ha","2.3144","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1992","1992","kg/ha","2.1591","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1993","1993","kg/ha","2.1227","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1994","1994","kg/ha","2.1433","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1995","1995","kg/ha","1.8875","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1996","1996","kg/ha","2.778","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1997","1997","kg/ha","2.4847","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1998","1998","kg/ha","2.5871","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","1999","1999","kg/ha","2.4585","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2000","2000","kg/ha","2.8149","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2001","2001","kg/ha","2.8191","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2002","2002","kg/ha","2.5493","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2003","2003","kg/ha","2.9005","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2004","2004","kg/ha","2.8301","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2005","2005","kg/ha","2.7598","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2006","2006","kg/ha","3.0444","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2007","2007","kg/ha","3.6948","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2008","2008","kg/ha","3.2706","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2009","2009","kg/ha","3.3337","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2010","2010","kg/ha","3.1853","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2011","2011","kg/ha","3.4894","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2012","2012","kg/ha","3.7956","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2013","2013","kg/ha","4.2538","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2014","2014","kg/ha","3.8753","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2015","2015","kg/ha","3.4717","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2016","2016","kg/ha","4.1175","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2017","2017","kg/ha","4.5206","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2018","2018","kg/ha","3.8631","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2019","2019","kg/ha","4.3421","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5082","Leaching","2020","2020","kg/ha","5.1466","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1961","1961","kg/ha","1.4289","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5083","Volatilisation","1962","1962","kg/ha","1.484","E","Estimated value"
